sub,ses,subses,context,switch,train_type,transfer,full_transfer_first,original_house,n_clicks,n_cc,n_oc,n_lc,n_nc,setting_sticks,setting_slips,context_changes,accuracy,setting_errors,general_errors,learned_setting_errors,rt,win,rt_correct,transition_probabilities
5,1,1,2,0,NA,NA,NA,NA,5.5625,2.75,0.875,NA,1.9375,0.0625,0.4375,1.8125,0.6971638655462185,0.10080532212885154,0.20203081232492998,NA,1.379125,0.6875,1.2171818181818181,NA
5,1,1,2,1,NA,NA,NA,NA,14,5,3,NA,6,0,1,7,0.35714285714285715,0.21428571428571427,0.42857142857142855,NA,2.275,0,2.275,NA
5,1,2,1,0,NA,NA,NA,NA,2.526315789473684,2.473684210526316,0.02631578947368421,NA,0.02631578947368421,0.02631578947368421,0.02631578947368421,0.07894736842105263,0.9894736842105263,0.005263157894736842,0.005263157894736842,NA,0.7367105263157895,0.9473684210526315,0.6577297297297298,NA
5,1,2,1,1,NA,NA,NA,NA,6,2,2,NA,2,1,1,4,0.3333333333333333,0.3333333333333333,0.3333333333333333,NA,4.167,0,NA,NA
5,1,2,2,0,NA,NA,NA,NA,3.2093023255813953,2.7325581395348837,0.1511627906976744,NA,0.32558139534883723,0,0.06976744186046512,0.3023255813953488,0.9542283298097252,0.015550857411322528,0.030220812778952312,NA,0.9901279069767441,0.8837209302325582,0.9474285714285714,NA
5,1,2,2,1,NA,NA,NA,NA,2,2,0,NA,0,0,0,0,1,0,0,NA,3.975,1,3.975,NA
5,2,1,1,0,1,NA,NA,NA,2.978723404255319,2.6595744680851063,0.2127659574468085,NA,0.10638297872340426,0.02127659574468085,0.09574468085106383,0.3191489361702128,0.9541117865585951,0.02811550151975684,0.01777271192164809,NA,0.9469148936170213,0.9148936170212766,0.8326888888888889,NA
5,2,1,1,1,1,NA,NA,NA,10,4,5.666666666666667,NA,0.3333333333333333,0,0.3333333333333333,1.3333333333333333,0.39814814814814814,0.5740740740740741,0.027777777777777776,NA,6.388999999999999,0,NA,NA
5,2,1,2,0,1,NA,NA,NA,3.3529411764705883,2.8823529411764706,0.35294117647058826,NA,0.11764705882352941,0.0196078431372549,0.09803921568627451,0.39215686274509803,0.9360877684407096,0.04656862745098039,0.01734360410830999,NA,0.8533333333333334,0.8627450980392157,0.7743673469387755,NA
5,2,1,2,1,1,NA,NA,NA,13.25,3.75,7.75,NA,1.75,0,0.25,2.75,0.2743055555555556,0.6215277777777778,0.10416666666666667,NA,6.51475,0,NA,NA
5,2,2,1,0,1,NA,NA,NA,2.5,2.4444444444444446,0.037037037037037035,NA,0.018518518518518517,0,0.037037037037037035,0.07407407407407407,0.9916666666666667,0.0060185185185185185,0.0023148148148148147,NA,0.7413888888888889,0.9444444444444444,0.7413888888888889,NA
5,2,2,1,1,1,NA,NA,NA,7.333333333333333,1,6.333333333333333,NA,0,0,0,0,0.1388888888888889,0.8611111111111112,0,NA,6.511666666666667,0,NA,NA
5,2,2,2,0,1,NA,NA,NA,2.705263157894737,2.536842105263158,0.11578947368421053,NA,0.05263157894736842,0.010526315789473684,0.042105263157894736,0.12631578947368421,0.9746198830409357,0.01415204678362573,0.011228070175438596,NA,0.7611473684210527,0.9263157894736842,0.7436344086021506,NA
5,2,2,2,1,1,NA,NA,NA,10,2.6666666666666665,6.333333333333333,NA,1,0,0,1,0.2754208754208754,0.6239057239057239,0.10067340067340068,NA,5.0809999999999995,0,NA,NA
5,3,1,1,0,1,NA,NA,NA,2.727272727272727,2.6363636363636362,0.045454545454545456,NA,0.045454545454545456,0,0.045454545454545456,0.13636363636363635,0.9848484848484849,0.007575757575757575,0.007575757575757575,NA,1.0075454545454545,0.8636363636363636,0.9162380952380952,NA
5,3,1,1,1,1,NA,NA,NA,2.85,2.5,0.25,NA,0.1,0.2,0.25,0.55,0.8958333333333334,0.07083333333333333,0.03333333333333333,NA,1.4499,0.95,1.4369333333333334,NA
5,3,1,2,0,1,NA,NA,NA,2.8823529411764706,2.6470588235294117,0.17647058823529413,NA,0.058823529411764705,0,0.058823529411764705,0.17647058823529413,0.9529411764705883,0.03529411764705882,0.011764705882352941,NA,0.7625294117647059,0.8235294117647058,0.7625294117647059,NA
5,3,1,2,1,1,NA,NA,NA,2.9047619047619047,2.6666666666666665,0.14285714285714285,NA,0.09523809523809523,0.047619047619047616,0.14285714285714285,0.38095238095238093,0.9428571428571428,0.03333333333333333,0.023809523809523808,NA,1.6706190476190477,0.9523809523809523,1.6038947368421053,NA
5,3,2,1,0,1,NA,NA,NA,3.210526315789474,3,0.15789473684210525,NA,0.05263157894736842,0,0.10526315789473684,0.2631578947368421,0.9671052631578947,0.02631578947368421,0.006578947368421052,NA,0.784157894736842,0.8947368421052632,0.784157894736842,NA
5,3,2,1,1,1,NA,NA,NA,3.0588235294117645,2.764705882352941,0.29411764705882354,NA,0,0.29411764705882354,0.29411764705882354,0.5882352941176471,0.9098039215686274,0.09019607843137255,0,NA,1.4410588235294117,0.9411764705882353,1.1469166666666666,NA
5,3,2,2,0,1,NA,NA,NA,2.6956521739130435,2.5652173913043477,0.08695652173913043,NA,0.043478260869565216,0.043478260869565216,0.08695652173913043,0.21739130434782608,0.9731884057971014,0.018115942028985508,0.008695652173913044,NA,0.7187826086956521,0.8695652173913043,0.6389545454545454,NA
5,3,2,2,1,1,NA,NA,NA,3.6315789473684212,3.3157894736842106,0.21052631578947367,NA,0.10526315789473684,0.15789473684210525,0.21052631578947367,0.5263157894736842,0.9197368421052632,0.05219298245614035,0.028070175438596492,NA,1.4090526315789473,0.8421052631578947,1.4142,NA
6,1,1,1,0,NA,NA,NA,NA,3.949685534591195,2.729559748427673,0.16981132075471697,NA,1.050314465408805,0.018867924528301886,0.07547169811320754,1.050314465408805,0.7841943695717281,0.01651192971947689,0.19929370070879504,NA,1.5462704402515723,0.6477987421383647,1.2672777777777777,NA
6,1,2,1,0,NA,NA,NA,NA,2.763157894736842,2.5789473684210527,0,NA,0.18421052631578946,0,0,0.18421052631578946,0.9510964912280702,0,0.048903508771929824,NA,0.617328947368421,0.868421052631579,0.5739154929577465,NA
6,1,2,1,1,NA,NA,NA,NA,2,2,0,NA,0,0,0,0,1,0,0,NA,3.084,1,3.084,NA
6,1,2,2,0,NA,NA,NA,NA,3.142857142857143,2.511904761904762,0.21428571428571427,NA,0.4166666666666667,0.07142857142857142,0.10714285714285714,0.4523809523809524,0.9287131519274376,0.024584278155706726,0.04670256991685563,NA,0.5274047619047619,0.8809523809523809,0.403012987012987,NA
6,1,2,2,1,NA,NA,NA,NA,3,1,0.5,NA,1.5,0.5,0.5,1,0.6,0.1,0.3,NA,2.492,0.5,1.609,NA
6,2,1,1,0,1,NA,NA,NA,2.5930232558139537,2.546511627906977,0.046511627906976744,NA,0,0,0.011627906976744186,0.023255813953488372,0.9957716701902748,0.004228329809725159,0,NA,0.3620581395348837,0.9302325581395349,0.3620581395348837,NA
6,2,1,1,1,1,NA,NA,NA,9.5,3.5,6,NA,0,0,0,0,0.3819444444444444,0.6180555555555556,0,NA,5.3335,0,NA,NA
6,2,1,2,0,1,NA,NA,NA,2.492063492063492,2.3968253968253967,0.07936507936507936,NA,0.015873015873015872,0,0.015873015873015872,0.047619047619047616,0.9858906525573192,0.008818342151675486,0.005291005291005291,NA,0.346984126984127,0.9841269841269841,0.346984126984127,NA
6,2,1,2,1,1,NA,NA,NA,9.5,3.25,6.25,NA,0,0,0,0,0.3706043956043956,0.6293956043956044,0,NA,4.5815,0,NA,NA
6,2,2,1,0,1,NA,NA,NA,2.8615384615384616,2.7384615384615385,0.12307692307692308,NA,0,0.015384615384615385,0.03076923076923077,0.06153846153846154,0.9829059829059829,0.017094017094017092,0,NA,0.3773076923076923,0.9230769230769231,0.330203125,NA
