sub,ses,context,travelled,travelling_match,travelling_overshoot,hamiltonian_match,hamiltonian_overshoot,accuracy,metatask_accuracy,transition_counts,transition_weights,entropy,clicks,reclicks
17,2,2,8.777299999999999,0.7828947368421053,0.30520000000000014,0.8618421052631579,0.11504736842105259,0.9882661198450672,1,29.625,0.6615000065327027,0.481667412937821,4.5,0.5
18,2,1,8.171409803921568,0.8954248366013072,0.17140980392156865,0.8954248366013072,0.138921568627451,0.9812999273783588,0.9948257080610021,25.4,0.8152523536004671,0.3864842351630616,6,2
18,2,2,8.992652631578947,0.7171052631578947,0.5205526315789476,0.5855263157894737,0.4341381578947367,0.947592940685046,0.9989035087719298,31.444444444444443,0.6599614242981027,0.6203700914034391,10.125,6.125
19,2,1,8.462397345132743,0.7433628318584071,0.46239734513274344,0.7433628318584071,0.3817469026548673,0.9260468145423898,0.998390989541432,24.4,0.5666593691078817,0.9277474701109679,4.2444444444444445,0.7111111111111111
19,2,2,9.1570875,0.625,0.6849875000000002,0.6607142857142857,0.5521410714285713,0.8928558544629973,0.9977324263038548,27.4,0.6394360132945264,0.8227037234883996,3.6458333333333335,0.125
20,2,1,8.59688053097345,0.6460176991150443,0.5968805309734514,0.6460176991150443,0.4869026548672567,0.9683944374209861,1,27.375,0.3932137356339484,0.8929608150780234,3.851063829787234,0.06382978723404255
20,2,2,9.044139285714285,0.6607142857142857,0.572039285714286,0.5625,0.4518232142857141,0.9764455782312925,0.9970238095238095,20.11111111111111,0.5233006351002956,0.8189584960193873,3.9361702127659575,0.06382978723404255
21,2,1,9.087607843137254,0.6470588235294118,0.5111078431372551,0.2875816993464052,1.1884209150326799,0.9774976657329598,1,33.25,0.47608076303728475,0.8491698816665201,4.142857142857143,0.14285714285714285
21,2,2,9.018277631578947,0.6578947368421053,0.5461776315789476,0.5723684210526315,0.47436513157894716,0.987218045112782,1,28.125,0.6421003120784097,0.4074021859649313,4.75,0.75
22,2,1,8.666113725490195,0.9607843137254902,0.08961372549019611,0.28104575163398693,0.9431934640522877,0.996265172735761,1,32,0.9395450574061996,-Inf,5.428571428571429,1.5714285714285714
22,2,2,9.573147368421052,0.3684210526315789,1.1010473684210533,0.23026315789473684,0.9123789473684207,0.9871031746031746,0.998172514619883,30.375,0.7852011494252873,-Inf,4.125,0.125
23,2,1,9.130018584070797,0.672566371681416,0.5535185840707966,0.24778761061946902,1.2445849557522124,0.5455625157497126,0.8737993444403209,37.125,0.3394221915975796,2.7308443139715077,2.675,0.225
23,2,2,9.287070535714285,0.5446428571428571,0.814970535714286,0.44642857142857145,0.7360642857142855,0.5834978800055785,0.8665691268072682,35.9375,0.34300574890259194,2.6416505590286965,3.0232558139534884,0.23255813953488372
24,2,1,9.442992920353982,0.49557522123893805,0.8664929203539826,0.168141592920354,1.5820584070796462,0.9811209439528024,1,23,0.5879629629629629,0.5914664148843313,3.9148936170212765,0.02127659574468085
24,2,2,9.168225892857143,0.5625,0.6961258928571432,0.45535714285714285,0.6151098214285712,0.9848214285714286,1,34.4,0.4688888888888889,-Inf,3.9166666666666665,0
25,2,1,8.88443660130719,0.6666666666666666,0.30793660130718964,0.2549019607843137,0.9099228758169935,0.996265172735761,1,37,0.7663951665741999,-Inf,7,3
25,2,2,9.451459210526316,0.5,0.9793592105263162,0.25,0.7437763157894733,0.9964285714285714,1,50,0.6962109883051891,0.3713771306764285,5.25,1.25
26,2,1,9.152551633986928,0.6470588235294118,0.5760516339869283,0.26143790849673204,1.355332026143791,0.9941176470588236,1,34.5,0.7708993251533379,0.24924724286120872,11.285714285714286,7.285714285714286
26,2,2,9.2576125,0.6118421052631579,0.7855125000000003,0.3618421052631579,0.7932078947368418,0.9956140350877193,1,37.42857142857143,0.7773037265085094,-Inf,10.75,6.75
27,2,1,8.768273451327433,0.8495575221238938,0.1917734513274337,0.3008849557522124,0.9432672566371683,0.9469342604298356,0.9944690265486725,23.666666666666668,0.6407231090583331,-Inf,4.2727272727272725,0.29545454545454547
27,2,2,8.881511607142857,0.7410714285714286,0.40941160714285735,0.5178571428571429,0.41610535714285696,0.9847789115646258,1,21.125,0.5956521739130435,0.4695139610900199,4.382978723404255,0.5106382978723404
28,2,1,9.298213274336282,0.5398230088495575,0.7217132743362834,0.1592920353982301,1.6419035398230089,0.9698621336440181,0.9938617039736248,22.4,0.5524511342998738,-Inf,4.130434782608695,0.34782608695652173
28,2,2,9.201184821428571,0.6071428571428571,0.7290848214285717,0.4375,0.7302883928571426,0.9416428313749742,0.9877976190476191,23.5,0.4827362873838792,-Inf,4.104166666666667,0.3333333333333333
29,2,1,9.404179084967321,0.7189542483660131,0.35557908496732027,0.3464052287581699,1.003175816993464,1,1,57.75,0.6497469096334186,0.22030872076182934,4.142857142857143,0.14285714285714285
29,2,2,8.86535,0.6513157894736842,0.2888500000000001,0.26973684210526316,1.146204605263158,1,1,59,0.6833452893352463,0.19811099386279152,4,0
30,2,1,9.601812418300653,0.6209150326797386,0.5532124183006536,0.21568627450980393,1.1671568627450977,0.9976232917409388,1,30.625,0.7243151579947731,0.377697694405603,4.857142857142857,0.8571428571428571
30,2,2,8.978821710526315,0.6710526315789473,0.40232171052631593,0.2631578947368421,1.1319625,0.9986842105263158,0.9986842105263158,60.5,0.45933441558441557,-Inf,5.375,1.375
31,2,1,9.786672321428572,0.6160714285714286,0.7380723214285715,0.22321428571428573,1.4106374999999998,0.8729870080316509,0.9934485157699443,30.9,0.5916251709814417,-Inf,4.159090909090909,0.5454545454545454
31,2,2,9.168850892857142,0.5714285714285714,0.592350892857143,0.29464285714285715,1.29959375,0.8178571428571428,0.9884353741496599,30.166666666666668,0.6281263840635365,1.16007680269872,4,0.4666666666666667
32,2,1,9.9383125,0.5982142857142857,0.8897125,0.20535714285714285,1.5816214285714283,0.572547086131699,0.8035776684349993,37.5,0.3515636158963915,2.732642614807782,2.682926829268293,0.3902439024390244
32,2,2,9.506006306306306,0.6036036036036037,0.9295063063063066,0.14414414414414414,1.7281693693693694,0.5642996896092871,0.7956646825067878,40.5625,0.3421975541305108,2.8033122426053274,3,0.475
33,2,1,8.898841176470588,0.45751633986928103,0.8988411764705884,0.45751633986928103,0.6605797385620916,0.9934640522875817,1,36.714285714285715,0.47782553468037336,-Inf,4.142857142857143,0.14285714285714285
33,2,2,8.669453947368421,0.618421052631579,0.6694539473684211,0.618421052631579,0.4841322368421054,0.9853070175438596,0.9978070175438597,29.375,0.6149075078393209,-Inf,4.125,0.125
