sub,ses,context,switch,train_type,transfer,full_transfer_first,original_house,t,n_clicks,n_cc,n_oc,n_lc,n_nc,setting_sticks,setting_slips,context_changes,accuracy,setting_errors,general_errors,learned_setting_errors,rt,win,rt_correct,transition_probabilities
22,3,2,0,1,NA,NA,NA,83.54545454545455,2.606060606060606,2.606060606060606,0,NA,0,0,0,0,1,0,0,NA,1.202030303030303,0.9696969696969697,1.202030303030303,NA
22,3,2,1,1,NA,NA,NA,78.72222222222223,2.5,2.4166666666666665,0.05555555555555555,NA,0.027777777777777776,0.05555555555555555,0.05555555555555555,0.1388888888888889,0.9652777777777778,0.027777777777777776,0.006944444444444444,NA,1.6731666666666667,1,1.536529411764706,NA
23,1,1,0,NA,NA,NA,NA,93.53982300884955,2.8230088495575223,2.353982300884956,0.1415929203539823,NA,0.3274336283185841,0.008849557522123894,0.07079646017699115,0.2920353982300885,0.95231037399179,0.014319849275601489,0.03336977673260859,NA,1.438371681415929,0.9203539823008849,1.369440366972477,NA
23,1,1,1,NA,NA,NA,NA,88,1,1,0,NA,0,0,0,0,1,0,0,NA,5.567,1,5.567,NA
23,1,2,0,NA,NA,NA,NA,155.6829268292683,3.5934959349593494,2.6341463414634148,0.3252032520325203,NA,0.6341463414634146,0.016260162601626018,0.08943089430894309,0.6422764227642277,0.9383034918029616,0.022028933322676695,0.039667574874361726,NA,1.2118455284552845,0.9105691056910569,1.1070086956521739,NA
23,1,2,1,NA,NA,NA,NA,105,9.5,2.5,3,NA,4,0.5,1,5.5,0.26785714285714285,0.30952380952380953,0.4226190476190476,NA,7.625,0,NA,NA
23,2,1,0,2,NA,NA,NA,138.74545454545455,5.663636363636364,2.7545454545454544,1.3545454545454545,NA,1.5545454545454545,0.11818181818181818,0.5727272727272728,2.381818181818182,0.6800000898576046,0.16580244871618358,0.15419746142621177,NA,0.8157636363636364,0.5272727272727272,0.6216263736263736,NA
23,2,1,1,2,NA,NA,NA,155.12765957446808,8.382978723404255,2.723404255319149,3.276595744680851,NA,2.382978723404255,0,0.5957446808510638,2.702127659574468,0.4102928064418064,0.4004896394980608,0.18921755406013277,NA,2.1840425531914893,0.3404255319148936,0.9195,NA
23,2,2,0,2,NA,NA,NA,195.21904761904761,5.742857142857143,2.761904761904762,1.3904761904761904,NA,1.5904761904761904,0.11428571428571428,0.5238095238095238,2.342857142857143,0.6902409627409627,0.15261093403950546,0.1571481032195318,NA,0.7541428571428571,0.5047619047619047,0.47160227272727273,NA
23,2,2,1,2,NA,NA,NA,155.25,9.25,2.875,3.5625,NA,2.8125,0,0.6458333333333334,3.1666666666666665,0.36643856429066834,0.42001763733513886,0.21354379837419277,NA,1.9948125,0.3125,1.5585,NA
23,3,1,0,2,NA,NA,NA,75.33333333333333,5.384615384615385,2.8461538461538463,1.2564102564102564,NA,1.2820512820512822,0.1794871794871795,0.46153846153846156,2.1538461538461537,0.7585442691211922,0.14058968097429636,0.10086604990451144,NA,1.0286666666666666,0.6153846153846154,0.7898064516129032,NA
23,3,1,1,2,NA,NA,NA,79.25714285714285,5.428571428571429,2.657142857142857,1.2857142857142858,NA,1.4857142857142858,0.02857142857142857,0.6,2.085714285714286,0.6666356659213802,0.16945467231181516,0.16390966176680463,NA,1.8652285714285715,0.5142857142857142,1.815625,NA
23,3,2,0,2,NA,NA,NA,88.2051282051282,4.3076923076923075,2.6153846153846154,0.8717948717948718,NA,0.8205128205128205,0.07692307692307693,0.358974358974359,1.5384615384615385,0.8224291733907119,0.1066865826481211,0.07088424396116703,NA,0.9901282051282051,0.7692307692307693,0.9247428571428571,NA
23,3,2,1,2,NA,NA,NA,83.34210526315789,4.631578947368421,2.710526315789474,0.9210526315789473,NA,1,0.2894736842105263,0.42105263157894735,1.8157894736842106,0.7529230272651325,0.13705475810738968,0.11002221462747779,NA,2.139078947368421,0.6578947368421053,1.9535,NA
24,1,1,0,NA,NA,NA,NA,94.25438596491227,2.93859649122807,2.56140350877193,0.11403508771929824,NA,0.2631578947368421,0.008771929824561403,0.043859649122807015,0.2631578947368421,0.9639985380116959,0.008867655249234196,0.027133806739069895,NA,1.207,0.9385964912280702,1.1455818181818183,NA
24,1,1,1,NA,NA,NA,NA,88,1,1,0,NA,0,0,0,0,1,0,0,NA,2.301,1,2.301,NA
24,1,2,0,NA,NA,NA,NA,160.07563025210084,2.6050420168067228,2.403361344537815,0.06722689075630252,NA,0.13445378151260504,0,0.01680672268907563,0.1092436974789916,0.984328468229397,0.0040100250626566416,0.011661506707946336,NA,0.9146890756302521,0.9747899159663865,0.9006864406779661,NA
24,1,2,1,NA,NA,NA,NA,105,3.5,2,0,NA,1.5,0,0,0.5,0.625,0,0.375,NA,4.0085,1,2.175,NA
24,2,1,0,2,NA,NA,NA,160.72727272727272,3.477272727272727,2.534090909090909,0.9090909090909091,NA,0.03409090909090909,0.056818181818181816,0.2727272727272727,0.7727272727272727,0.8660107569198479,0.13020136429227339,0.0037878787878787876,NA,1.3983977272727273,0.7386363636363636,1.312843373493976,NA
24,2,1,1,2,NA,NA,NA,170.27272727272728,5.636363636363637,2.7045454545454546,2.8863636363636362,NA,0.045454545454545456,0,0.25,0.7045454545454546,0.4987685294503476,0.4966401023219205,0.004591368227731864,NA,4.41625,0.3181818181818182,2.2636,NA
24,2,2,0,2,NA,NA,NA,167.37113402061857,3.5257731958762886,2.670103092783505,0.8350515463917526,NA,0.020618556701030927,0.020618556701030927,0.30927835051546393,0.9175257731958762,0.8698018476368992,0.12832373811755254,0.0018744142455482662,NA,1.013360824742268,0.7422680412371134,0.9880210526315789,NA
24,2,2,1,2,NA,NA,NA,168.48888888888888,5.8,2.3333333333333335,3.422222222222222,NA,0.044444444444444446,0,0.2,0.5333333333333333,0.3925132275132275,0.6006084656084656,0.006878306878306878,NA,4.609822222222222,0.2,1.57325,NA
24,3,1,0,2,NA,NA,NA,81.46341463414635,2.8780487804878048,2.658536585365854,0.21951219512195122,NA,0,0,0.04878048780487805,0.0975609756097561,0.975609756097561,0.024390243902439025,0,NA,0.9764634146341463,0.926829268292683,0.9431499999999999,NA
24,3,1,1,2,NA,NA,NA,79.92307692307692,2.6923076923076925,2.641025641025641,0.02564102564102564,NA,0.02564102564102564,0.02564102564102564,0.02564102564102564,0.07692307692307693,0.9897435897435898,0.005128205128205128,0.005128205128205128,NA,1.5756153846153846,0.9487179487179487,1.573,NA
24,3,2,0,2,NA,NA,NA,80.625,2.55,2.55,0,NA,0,0,0,0,1,0,0,NA,0.949825,1,0.949825,NA
24,3,2,1,2,NA,NA,NA,79.95,2.625,2.55,0.075,NA,0,0.05,0.075,0.15,0.975,0.024999999999999998,0,NA,1.447725,0.975,1.436342105263158,NA
25,1,1,0,NA,NA,NA,NA,94.21428571428571,3.142857142857143,2.5476190476190474,0.18253968253968253,NA,0.4126984126984127,0.031746031746031744,0.07936507936507936,0.4444444444444444,0.9345386756101042,0.018451786308929165,0.047009538080966654,NA,1.2267698412698413,0.8968253968253969,1.0794424778761063,NA
25,1,1,1,NA,NA,NA,NA,96,1,1,0,NA,0,0,0,0,1,0,0,NA,4.459,1,4.459,NA
25,1,2,0,NA,NA,NA,NA,164.1048387096774,3.1129032258064515,2.6693548387096775,0.1532258064516129,NA,0.2903225806451613,0.03225806451612903,0.08064516129032258,0.2903225806451613,0.9490731043150398,0.020101068286552157,0.030825827398408043,NA,0.9863306451612903,0.9193548387096774,0.9457881355932203,NA
25,1,2,1,NA,NA,NA,NA,113,8.5,2.5,1.5,NA,4.5,0,1,3.5,0.303030303030303,0.17424242424242425,0.5227272727272727,NA,5.817,0,NA,NA
25,2,1,0,1,NA,NA,NA,133.26973684210526,2.7565789473684212,2.473684210526316,0.10526315789473684,NA,0.17763157894736842,0.013157894736842105,0.02631578947368421,0.15789473684210525,0.9777201417004049,0.009944331983805668,0.012335526315789474,NA,0.5502697368421052,0.9605263157894737,0.5026174496644296,NA
25,2,1,1,1,NA,NA,NA,162.83333333333334,11.333333333333334,3,8.166666666666666,NA,0.16666666666666666,0,0,0.16666666666666666,0.2566886816886817,0.7294224294224294,0.013888888888888888,NA,5.987833333333334,0,NA,NA
25,2,2,0,1,NA,NA,NA,187.33557046979865,2.5033557046979866,2.4563758389261743,0.03355704697986577,NA,0.013422818791946308,0.006711409395973154,0.013422818791946308,0.03355704697986577,0.9905081495685523,0.007190795781399808,0.0023010546500479385,NA,0.45143624161073825,0.959731543624161,0.4438503401360544,NA
25,2,2,1,1,NA,NA,NA,162.28571428571428,8.142857142857142,2.142857142857143,5.857142857142857,NA,0.14285714285714285,0,0.14285714285714285,0.14285714285714285,0.3504019789734075,0.6366110080395795,0.012987012987012988,NA,5.586142857142857,0.14285714285714285,6.642,NA
25,3,1,0,1,NA,NA,NA,87.45,2.575,2.425,0.15,NA,0,0.025,0.075,0.15,0.9744642857142857,0.025535714285714287,0,NA,0.833625,0.925,0.7796578947368421,NA
25,3,1,1,1,NA,NA,NA,77.7948717948718,3.282051282051282,2.5384615384615383,0.7435897435897436,NA,0,0.41025641025641024,0.41025641025641024,0.8717948717948718,0.8344729344729345,0.16552706552706553,0,NA,1.5243846153846154,0.8205128205128205,1.1446956521739131,NA
25,3,2,0,1,NA,NA,NA,79.9,2.575,2.575,0,NA,0,0,0,0,1,0,0,NA,0.71045,1,0.71045,NA
25,3,2,1,1,NA,NA,NA,77.6923076923077,2.8205128205128207,2.5641025641025643,0.2564102564102564,NA,0,0.2564102564102564,0.2564102564102564,0.5128205128205128,0.9051282051282051,0.09487179487179487,0,NA,1.2014871794871795,0.9743589743589743,1.1455172413793104,NA
26,1,1,0,NA,NA,NA,NA,94.18487394957984,2.823529411764706,2.630252100840336,0.08403361344537816,NA,0.1092436974789916,0,0.04201680672268908,0.13445378151260504,0.9772854596384009,0.010958322723028605,0.01175621763857058,NA,0.6493193277310925,0.9495798319327731,0.6048220338983051,NA
26,1,1,1,NA,NA,NA,NA,90,1,1,0,NA,0,0,0,0,1,0,0,NA,2.033,1,2.033,NA
26,1,2,0,NA,NA,NA,NA,158.1048387096774,2.806451612903226,2.564516129032258,0.08064516129032258,NA,0.16129032258064516,0,0.04032258064516129,0.1774193548387097,0.9622486384583159,0.009012358609132803,0.02873900293255132,NA,0.4895967741935484,0.9516129032258065,0.4511,NA
26,1,2,1,NA,NA,NA,NA,107,7.5,2.5,1.5,NA,3.5,0,1,3.5,0.4583333333333333,0.25,0.2916666666666667,NA,4.6065,0.5,5.313,NA
26,2,1,0,1,NA,NA,NA,157.125,2.901315789473684,2.776315789473684,0.11842105263157894,NA,0.006578947368421052,0.006578947368421052,0.03289473684210526,0.07236842105263158,0.9826963241436926,0.015110693400167083,0.0021929824561403508,NA,0.448125,0.9078947368421053,0.42254,NA
26,2,1,1,1,NA,NA,NA,172.57142857142858,6.285714285714286,2.2857142857142856,4,NA,0,0,0,0,0.33690476190476193,0.6630952380952381,0,NA,3.490285714285714,0.14285714285714285,NA,NA
26,2,2,0,1,NA,NA,NA,164.09271523178808,2.5231788079470197,2.443708609271523,0.07947019867549669,NA,0,0,0.019867549668874173,0.039735099337748346,0.9922474508567224,0.00775254914327762,0,NA,0.41502649006622516,0.9337748344370861,0.41502649006622516,NA
26,2,2,1,1,NA,NA,NA,156,8.285714285714286,2.857142857142857,5.428571428571429,NA,0,0,0,0,0.34293444650587507,0.6570655534941249,0,NA,5.0167142857142855,0,NA,NA
26,3,1,0,1,NA,NA,NA,91.90243902439025,2.5853658536585367,2.5853658536585367,0,NA,0,0,0,0,1,0,0,NA,0.747609756097561,1,0.7363,NA
26,3,1,1,1,NA,NA,NA,82.64102564102564,2.41025641025641,2.282051282051282,0.1282051282051282,NA,0,0.1282051282051282,0.1282051282051282,0.2564102564102564,0.9636752136752137,0.03632478632478632,0,NA,1.271820512820513,1,1.2362941176470588,NA
26,3,2,0,1,NA,NA,NA,64.625,2.475,2.45,0.025,NA,0,0,0.025,0.05,0.995,0.005,0,NA,0.8179,0.95,0.8179,NA
26,3,2,1,1,NA,NA,NA,82.6,2.8,2.6,0.175,NA,0.025,0.15,0.15,0.3,0.9379166666666666,0.05708333333333333,0.005,NA,1.194575,0.95,1.0607941176470588,NA
27,1,1,0,NA,NA,NA,NA,92.21186440677967,2.7033898305084745,2.4661016949152543,0.07627118644067797,NA,0.16101694915254236,0.00847457627118644,0.03389830508474576,0.15254237288135594,0.9781073446327684,0.00847457627118644,0.013418079096045197,NA,1.0472372881355931,0.9745762711864406,0.9817413793103448,NA
27,1,1,1,NA,NA,NA,NA,88,6,2,1,NA,3,0,1,2,0.3333333333333333,0.16666666666666666,0.5,NA,4.009,0,4.009,NA
27,1,2,0,NA,NA,NA,NA,157.0081300813008,2.796747967479675,2.6504065040650406,0.04065040650406504,NA,0.10569105691056911,0.008130081300813009,0.016260162601626018,0.08943089430894309,0.9879210220673635,0.0033681765389082462,0.008710801393728223,NA,0.8455447154471545,0.983739837398374,0.8159173553719008,NA
27,1,2,1,NA,NA,NA,NA,105,3.5,2,0.5,NA,1,0,0.5,1,0.625,0.125,0.25,NA,3.934,1,4.442,NA
27,2,1,0,2,NA,NA,NA,151.51351351351352,2.4864864864864864,2.4414414414414414,0.036036036036036036,NA,0.009009009009009009,0,0.009009009009009009,0.02702702702702703,0.9918489918489919,0.005148005148005148,0.003003003003003003,NA,0.6484414414414414,0.990990990990991,0.6484414414414414,NA
27,2,1,1,2,NA,NA,NA,152.89361702127658,6.957446808510638,2.8085106382978724,3.872340425531915,NA,0.2765957446808511,0,0.0425531914893617,0.19148936170212766,0.4074091532164123,0.5721865535382431,0.020404293245344558,NA,3.016382978723404,0.0425531914893617,1.696,NA
27,2,2,0,2,NA,NA,NA,179,2.5090909090909093,2.4363636363636365,0.07272727272727272,NA,0,0.00909090909090909,0.01818181818181818,0.03636363636363636,0.9893939393939394,0.010606060606060605,0,NA,0.6204181818181819,0.9818181818181818,0.5928532110091743,NA
27,2,2,1,2,NA,NA,NA,156.25531914893617,6.74468085106383,2.574468085106383,4,NA,0.1702127659574468,0,0.02127659574468085,0.0425531914893617,0.36646403242147924,0.6181695373184735,0.015366430260047281,NA,2.9052978723404257,0,NA,NA
27,3,1,0,2,NA,NA,NA,70.04878048780488,2.4634146341463414,2.4634146341463414,0,NA,0,0,0,0,1,0,0,NA,0.7353170731707317,0.975609756097561,0.6916,NA
27,3,1,1,2,NA,NA,NA,82.05128205128206,2.6923076923076925,2.6666666666666665,0.02564102564102564,NA,0,0.02564102564102564,0.02564102564102564,0.05128205128205128,0.9935897435897436,0.00641025641025641,0,NA,1.021897435897436,1,1.0097368421052633,NA
27,3,2,0,2,NA,NA,NA,88.175,2.225,2.225,0,NA,0,0,0,0,1,0,0,NA,0.662575,1,0.662575,NA
27,3,2,1,2,NA,NA,NA,84.02564102564102,2.717948717948718,2.6666666666666665,0.05128205128205128,NA,0,0.05128205128205128,0.05128205128205128,0.10256410256410256,0.9850427350427351,0.014957264957264956,0,NA,1.1546923076923077,1,1.1418648648648648,NA
28,1,1,0,NA,NA,NA,NA,125.34391534391534,2.835978835978836,2.3703703703703702,0.14285714285714285,NA,0.32275132275132273,0.010582010582010581,0.06349206349206349,0.2698412698412698,0.9518123109601806,0.014821158837449564,0.0333665302023698,NA,1.8905026455026455,0.9153439153439153,1.843551912568306,NA
28,1,1,1,NA,NA,NA,NA,171,2,2,0,NA,0,0,0,0,1,0,0,NA,2.142,1,2.142,NA
28,1,2,0,NA,NA,NA,NA,239.90983606557376,2.877049180327869,2.459016393442623,0.1557377049180328,NA,0.26229508196721313,0,0.03278688524590164,0.26229508196721313,0.9786660061250225,0.007921996036750135,0.013411997838227345,NA,1.1216393442622952,0.9590163934426229,1.1042561983471075,NA
28,2,1,0,2,NA,NA,NA,151.18691588785046,3.149532710280374,2.616822429906542,0.48598130841121495,NA,0.04672897196261682,0.102803738317757,0.2523364485981308,0.6822429906542056,0.9010997828754838,0.09235816104974984,0.0065420560747663555,NA,1.3381495327102804,0.8598130841121495,1.2259787234042554,NA
28,2,1,1,2,NA,NA,NA,156.7826086956522,6.282608695652174,2.717391304347826,3.4565217391304346,NA,0.10869565217391304,0,0.1956521739130435,0.6304347826086957,0.4785337850555242,0.504790137398833,0.01667607754564276,NA,3.502391304347826,0.1956521739130435,2.304,NA
28,2,2,0,2,NA,NA,NA,180.71559633027522,3.311926605504587,2.522935779816514,0.6605504587155964,NA,0.12844036697247707,0.13761467889908258,0.21100917431192662,0.6880733944954128,0.8958364774878537,0.09633126812025894,0.007832254391887419,NA,1.2824587155963303,0.8440366972477065,1.1355212765957448,NA
28,2,2,1,2,NA,NA,NA,156.8913043478261,7.130434782608695,2.5652173913043477,4.260869565217392,NA,0.30434782608695654,0,0.2391304347826087,0.7391304347826086,0.40665662839575883,0.5738471673254282,0.019496204278812976,NA,3.7755869565217393,0.13043478260869565,1.1457142857142857,NA
28,3,1,0,2,NA,NA,NA,74.3170731707317,2.926829268292683,2.926829268292683,0,NA,0,0,0,0,1,0,0,NA,0.845780487804878,0.926829268292683,0.8302499999999999,NA
28,3,1,1,2,NA,NA,NA,72.12820512820512,2.5384615384615383,2.5384615384615383,0,NA,0,0,0,0,1,0,0,NA,1.2937948717948717,1,1.2937948717948717,NA
28,3,2,0,2,NA,NA,NA,103.15,2.325,2.325,0,NA,0,0,0,0,1,0,0,NA,0.711825,0.975,0.711825,NA
28,3,2,1,2,NA,NA,NA,72.35,2.4,2.375,0,NA,0.025,0,0,0.025,0.995,0,0.005,NA,1.1931749999999999,0.975,1.1931749999999999,NA
29,1,1,0,NA,NA,NA,NA,103.30128205128206,3.371794871794872,2.358974358974359,0.3269230769230769,NA,0.6858974358974359,0.019230769230769232,0.1282051282051282,0.6794871794871795,0.9012963265367111,0.031370543630159016,0.06733312983312983,NA,0.7631538461538462,0.8525641025641025,0.6458445945945946,NA
29,1,1,1,NA,NA,NA,NA,125,1,1,0,NA,0,0,0,0,1,0,0,NA,3.4,1,3.4,NA
29,1,2,0,NA,NA,NA,NA,193.1048387096774,2.782258064516129,2.556451612903226,0.07258064516129033,NA,0.1532258064516129,0.016129032258064516,0.04838709677419355,0.18548387096774194,0.9693356374807988,0.010781490015360983,0.019882872503840247,NA,0.5537661290322581,0.9354838709677419,0.5139173553719009,NA
29,1,2,1,NA,NA,NA,NA,142,9.5,3.5,2.5,NA,3.5,0.5,1,4,0.4107142857142857,0.26785714285714285,0.3214285714285714,NA,3.0749999999999997,0,1.667,NA
29,2,1,0,1,NA,NA,NA,145.3,2.7533333333333334,2.52,0.11333333333333333,NA,0.12,0,0.02,0.12666666666666668,0.9852941176470589,0.00715686274509804,0.0075490196078431375,NA,0.5275333333333333,0.9533333333333334,0.5275333333333333,NA
29,2,1,1,1,NA,NA,NA,181,9.25,2.25,7,NA,0,0,0,0,0.23636363636363636,0.7636363636363637,0,NA,6.783250000000001,0,NA,NA
29,2,2,0,1,NA,NA,NA,174.2972972972973,2.5675675675675675,2.560810810810811,0,NA,0.006756756756756757,0,0,0.006756756756756757,0.9986486486486487,0,0.0013513513513513514,NA,0.6209729729729729,0.9662162162162162,0.6209729729729729,NA
29,2,2,1,1,NA,NA,NA,141.8,9,2.2,6.8,NA,0,0,0,0,0.23939393939393938,0.7606060606060606,0,NA,5.9734,0,NA,NA
29,3,1,0,1,NA,NA,NA,73.35,2.9,2.625,0.275,NA,0,0,0.1,0.2,0.9583333333333334,0.041666666666666664,0,NA,0.7412,0.9,0.7412,NA
29,3,1,1,1,NA,NA,NA,85.8529411764706,2.6176470588235294,2.4705882352941178,0.11764705882352941,NA,0.029411764705882353,0.058823529411764705,0.08823529411764706,0.2647058823529412,0.9725490196078431,0.022549019607843137,0.004901960784313725,NA,1.7882058823529412,0.9117647058823529,1.79475,NA
29,3,2,0,1,NA,NA,NA,83.95,2.375,2.275,0.1,NA,0,0,0.05,0.1,0.9791666666666666,0.020833333333333332,0,NA,0.808375,0.95,0.808375,NA
29,3,2,1,1,NA,NA,NA,85.38461538461539,2.4358974358974357,2.41025641025641,0.02564102564102564,NA,0,0.02564102564102564,0.02564102564102564,0.05128205128205128,0.9935897435897436,0.00641025641025641,0,NA,1.5482820512820512,1,1.518842105263158,NA
30,1,1,0,NA,NA,NA,NA,101.27611940298507,2.955223880597015,2.574626865671642,0.09701492537313433,NA,0.2835820895522388,0.014925373134328358,0.05970149253731343,0.34328358208955223,0.9299315112747949,0.014917296633714543,0.0551511920914906,NA,1.0309850746268656,0.8731343283582089,0.9387086614173228,NA
30,1,1,1,NA,NA,NA,NA,111,10,3,5,NA,2,0,1,4,0.3,0.5,0.2,NA,3.3,0,3.3,NA
30,1,2,0,NA,NA,NA,NA,178.325,3.225,2.675,0.18333333333333332,NA,0.36666666666666664,0.016666666666666666,0.058333333333333334,0.3416666666666667,0.9556107291401409,0.014329110432051609,0.030060160427807486,NA,0.6778,0.925,0.6137739130434783,NA
30,1,2,1,NA,NA,NA,NA,128,7.5,3,2,NA,2.5,0.5,1,4,0.44999999999999996,0.30000000000000004,0.25,NA,4.471,0,NA,NA
30,2,1,0,1,NA,NA,NA,145.20394736842104,2.598684210526316,2.539473684210526,0.046052631578947366,NA,0.013157894736842105,0,0.013157894736842105,0.039473684210526314,0.9926734449760766,0.005083732057416268,0.002242822966507177,NA,0.6158157894736842,0.9671052631578947,0.6158157894736842,NA
30,2,1,1,1,NA,NA,NA,187.57142857142858,7.285714285714286,2.857142857142857,4.285714285714286,NA,0.14285714285714285,0,0.14285714285714285,0.14285714285714285,0.38078231292517006,0.601360544217687,0.017857142857142856,NA,4.687714285714286,0,NA,NA
30,2,2,0,1,NA,NA,NA,175.2251655629139,2.7417218543046356,2.6556291390728477,0.06622516556291391,NA,0.019867549668874173,0,0.026490066225165563,0.0728476821192053,0.9878061599915905,0.008646063281824871,0.0035477767265846734,NA,0.5415099337748345,0.9403973509933775,0.5332266666666666,NA
30,2,2,1,1,NA,NA,NA,184.25,8.5,2.5,5.5,NA,0.5,0,0.125,0.5,0.288640873015873,0.6835813492063492,0.027777777777777776,NA,4.723625,0,NA,NA
30,3,1,0,1,NA,NA,NA,89.1,2.35,2.35,0,NA,0,0,0,0,1,0,0,NA,0.772775,1,0.772775,NA
30,3,1,1,1,NA,NA,NA,79.41025641025641,2.8205128205128207,2.641025641025641,0.1794871794871795,NA,0,0.07692307692307693,0.10256410256410256,0.20512820512820512,0.9548229548229549,0.045177045177045176,0,NA,1.1736153846153845,0.9743589743589743,1.1322777777777777,NA
30,3,2,0,1,NA,NA,NA,76,2.85,2.825,0.025,NA,0,0,0.025,0.05,0.99375,0.00625,0,NA,0.78665,0.975,0.78665,NA
30,3,2,1,1,NA,NA,NA,79.45,2.55,2.5,0.05,NA,0,0.05,0.05,0.1,0.9866666666666667,0.013333333333333332,0,NA,1.40875,0.975,1.3442894736842106,NA
31,1,1,0,NA,NA,NA,NA,116.96621621621621,3.5405405405405403,2.6824324324324325,0.30405405405405406,NA,0.5540540540540541,0.013513513513513514,0.1554054054054054,0.6824324324324325,0.9080002436620084,0.035998465410230114,0.056001290927761516,NA,1.2950743243243243,0.8378378378378378,1.158943661971831,NA
31,1,1,1,NA,NA,NA,NA,140,5,3,0,NA,2,0,0,1,0.6,0,0.4,NA,7.417,0,NA,NA
31,1,2,0,NA,NA,NA,NA,202.6171875,3.2265625,2.6953125,0.171875,NA,0.359375,0.0078125,0.0546875,0.3359375,0.9623103557426975,0.013161980288396824,0.02452766396890564,NA,0.943359375,0.8828125,0.884,NA
31,2,1,0,2,NA,NA,NA,155.23529411764707,3.764705882352941,2.735294117647059,0.8725490196078431,NA,0.1568627450980392,0.0784313725490196,0.22549019607843138,0.6078431372549019,0.8729236993942876,0.10944989106753812,0.017626409538174244,NA,0.8768431372549019,0.7352941176470589,0.6983666666666667,NA
31,2,1,1,2,NA,NA,NA,182.45454545454547,7.409090909090909,2.5,4.795454545454546,NA,0.11363636363636363,0,0.11363636363636363,0.1590909090909091,0.40090515545061,0.5831226223271678,0.01597222222222222,NA,3.55,0.1590909090909091,1.3636,NA
31,2,2,0,2,NA,NA,NA,163.76415094339623,4.1415094339622645,3.009433962264151,0.9433962264150944,NA,0.18867924528301888,0.04716981132075472,0.16981132075471697,0.5943396226415094,0.9053806780221875,0.08367408273068651,0.010945239247126039,NA,0.7027169811320755,0.8018867924528302,0.58355,NA
31,2,2,1,2,NA,NA,NA,172.6,7.844444444444444,2.6666666666666665,5.044444444444444,NA,0.13333333333333333,0,0.13333333333333333,0.26666666666666666,0.39648345481678815,0.5850787484120817,0.018437796771130104,NA,4.083333333333333,0.15555555555555556,0.2602,NA
31,3,1,0,2,NA,NA,NA,71.575,2.7,2.65,0.05,NA,0,0,0.025,0.05,0.9916666666666667,0.008333333333333333,0,NA,0.58705,0.85,0.58705,NA
31,3,1,1,2,NA,NA,NA,81.25641025641026,2.641025641025641,2.282051282051282,0.358974358974359,NA,0,0.28205128205128205,0.28205128205128205,0.5641025641025641,0.888034188034188,0.11196581196581197,0,NA,1.1047179487179488,0.9487179487179487,1.0035714285714286,NA
31,3,2,0,2,NA,NA,NA,89.925,2.725,2.725,0,NA,0,0,0,0,1,0,0,NA,0.53715,0.775,0.53715,NA
31,3,2,1,2,NA,NA,NA,81.25,2.4,2.15,0.25,NA,0,0.225,0.225,0.45,0.9170833333333334,0.08291666666666667,0,NA,1.05125,0.925,1.0462258064516128,NA
32,1,1,0,NA,NA,NA,NA,96.664,3.296,2.592,0.264,NA,0.44,0.008,0.104,0.528,0.9351944254575834,0.025231108073213337,0.03957446646920331,NA,1.07288,0.888,0.9257844827586207,NA
32,1,1,1,NA,NA,NA,NA,97,10,2,4,NA,4,1,1,3,0.2,0.4,0.4,NA,8.617,0,NA,NA
32,1,2,0,NA,NA,NA,NA,165.1048387096774,3.096774193548387,2.556451612903226,0.25,NA,0.2903225806451613,0.016129032258064516,0.13709677419354838,0.4596774193548387,0.9398512777545036,0.031831273565144536,0.028317448680351905,NA,0.6753387096774194,0.8629032258064516,0.6259663865546219,NA
32,1,2,1,NA,NA,NA,NA,114,2.5,2,0.5,NA,0,0,0.5,1,0.8333333333333333,0.16666666666666666,0,NA,2.2504999999999997,1,2.2504999999999997,NA
32,2,1,0,2,NA,NA,NA,126.54464285714286,4.473214285714286,2.4285714285714284,1.3660714285714286,NA,0.6785714285714286,0.38392857142857145,0.6607142857142857,2.2767857142857144,0.6666145981994196,0.25406431366252796,0.07932108813805243,NA,1.1049910714285713,0.6607142857142857,0.7455161290322581,NA
32,2,1,1,2,NA,NA,NA,162.06382978723406,6.680851063829787,2.7872340425531914,2.5106382978723403,NA,1.3829787234042554,0,0.723404255319149,2.617021276595745,0.5059123981362306,0.3668486818789829,0.12723891998478654,NA,1.5817021276595744,0.3404255319148936,0.5921578947368421,NA
32,2,2,0,2,NA,NA,NA,194.5625,5.75,2.6875,1.9553571428571428,NA,1.1071428571428572,0.38392857142857145,0.7589285714285714,3.0714285714285716,0.5953439086925196,0.29503401247849587,0.10962207882898456,NA,1.1277410714285714,0.5089285714285714,0.6911639344262295,NA
32,2,2,1,2,NA,NA,NA,162.04166666666666,7.916666666666667,2.7916666666666665,3.0416666666666665,NA,2.0833333333333335,0,0.5833333333333334,2.625,0.4482189802371691,0.39162688292816,0.1601541368346709,NA,1.886,0.3333333333333333,0.6277142857142857,NA
32,3,1,0,2,NA,NA,NA,85.175,3.275,2.375,0.55,NA,0.35,0.15,0.325,1.05,0.8504703548085901,0.11403711484593837,0.03549253034547152,NA,0.82795,0.85,0.7482058823529412,NA
